"Port_Code","Port","Int_Code","Intl_Geography","Group_ID","I_Mode","Value_2010","Weight"
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","05",4,6.15000001450001e-03,4.99999995000001e-05
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","06",3,0.75,0.30
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","06",4,0.01,1.050000024e-03
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","06",5,0.07,3.02218421102083e-03
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","07",3,0.95,0.92
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","07",4,1.250000015e-03,1.0e-04
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","08",3,2.96,0.44
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","08",4,0.18,1.45000002450001e-03
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","08",5,7.82824434750004e-03,7.60919185471287e-04
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","09",3,0.11,0.02
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","09",4,0.52,1.550000022e-03
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","10",3,0.22,0.04
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","10",5,628.51,0.69
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","11",3,0.07,3.06036841500001e-03
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","11",4,0.38,1.85000003099999e-03
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","12",3,0.04,0.01
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","12",4,0.02,1.500000005e-04
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","13",3,17.71,2.20
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","17",3,0.58,0.26
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","17",4,0.01,5.0e-05
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","03",3,4.190909552748e-07,8.7952271638227e-08
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","03",4,3.89431578053048e-03,8.98688257045496e-03
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","04",4,1.399999931e-03,5.5e-04
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","05",4,5.30000009400001e-03,1.50000006e-04
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","08",4,0.13,1.3999996525e-03
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","09",4,0.04,9.99998999999997e-05
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","11",4,0.07,4.49999921499999e-04
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","11",5,8.65259499999997e-05,8.652595e-06
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","13",3,0.09,0.46
"42660","Seattle-Tacoma-Bellevue","018rem","Remainder of Southern Africa","17",4,0.03,2.099999814e-03
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","04",4,8.75000063750001e-03,5.99999995000001e-04
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","06",4,0.01,2.0e-04
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","09",3,0.03,3.67590104249999e-03
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","09",4,0.14,6.50000028999997e-04
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","10",3,0.02,4.84117269449999e-03
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","10",4,0.01,6.49999993999999e-04
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","11",3,0.03,2.157752565e-04
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","11",4,0.08,2.49999984e-04
"42660","Seattle-Tacoma-Bellevue","021rem","Remainder of Northern America","12",3,0.01,6.942526245e-04
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","01",3,0.39,0.16
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","04",3,1.28,0.46
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","04",4,0.46,0.01
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","06",3,1.35,0.18
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","06",4,0.02,8.76205584e-04
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","07",3,9.91901396200001e-03,8.44133857600001e-03
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","08",3,8.13,0.78
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","09",3,0.01,5.26913227499998e-04
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","10",3,98.73,6.03
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","17",3,0.09,0.03
"42660","Seattle-Tacoma-Bellevue","030rem","Remainder of Eastern Asia","17",4,0.12,6.20816267499998e-04
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","01",3,69.59,200.49
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","01",4,0.63,0.03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","01",5,0.03,3.50000000000001e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","02",3,0.39,1.10
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","02",4,2.2422745e-05,4.2849747e-05
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","03",3,0.01,3.57640554818736e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","03",4,0.02,7.13162225734545e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","04",3,16.75,8.79
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","04",4,0.09,0.01
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","04",5,2.7833333055e-03,1.96648548758153e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","05",3,11.49,24.05
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","05",4,5.70000001899999e-03,4.49999999999999e-04
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","06",3,127.38,16.10
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","06",4,4.97,0.31
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","06",5,1.38,0.12
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","07",3,1.71,1.07
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","07",4,0.07,2.1117340965e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","08",3,8.12,2.62
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","08",4,0.62,0.01
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","09",3,0.62,0.04
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","09",4,1.94,0.02
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","10",3,7.11,0.46
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","10",4,26.01,0.05
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","10",5,0.02,5.82538824840762e-05
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","11",3,0.22,0.02
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","11",4,0.97,7.47728467799998e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","11",5,0.01,5.49267049233169e-04
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","12",3,9.41,4.51
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","12",4,0.02,1.29734523149999e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","13",3,2.78,30.97
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","16",3,0.10,4.550943376e-03
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","17",3,5.29,1.12
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","17",4,1.20,0.07
"42660","Seattle-Tacoma-Bellevue","034rem","Remainder of Southern Asia","17",5,0.16,4.82596606171428e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","01",3,1050.95,1595.98
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","01",4,5.43,0.87
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","01",5,0.02,6.55752977399999e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","02",3,8.18,63.14
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","02",4,8.0270588185e-03,4.0871428545e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","03",3,1.38,1.67
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","03",4,1.60145796299875e-03,7.84228892202049e-04
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","04",3,295.22,134.85
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","04",4,14.73,0.33
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","04",5,0.03,2.64595579198348e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","05",3,267.17,267.87
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","05",4,0.23,0.02
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","05",5,0.04,0.02
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","06",3,1484.86,118.06
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","06",4,39.43,1.63
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","06",5,1.37,0.04
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","07",3,91.89,101.42
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","07",4,0.94,0.07
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","07",5,0.04,6.43321424938268e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","08",3,212.12,32.34
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","08",4,46.50,0.25
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","08",5,0.03,2.85862809154503e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","09",3,464.06,38.41
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","09",4,1087.05,0.62
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","09",5,1.23,0.05
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","10",3,216.66,15.55
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","10",4,131.95,0.14
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","10",5,1659.18,2.67
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","11",3,57.99,2.51
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","11",4,35.77,0.19
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","11",5,0.10,2.26902222178989e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","12",3,202.14,84.05
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","12",4,0.21,0.01
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","12",5,0.75,0.05
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","13",3,106.12,370.72
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","13",4,0.01,9.92210457276735e-05
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","16",3,2.43,0.28
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","16",4,0.05,1.254940721e-03
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","17",3,198.17,47.88
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","17",4,3.96,0.12
"42660","Seattle-Tacoma-Bellevue","035rem","Remainder of South-Eastern Asia","17",5,0.07,3.12065879245374e-03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","01",3,15.74,9.63
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","01",4,8.75,0.26
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","01",5,0.07,0.03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","02",3,0.01,0.01
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","02",4,0.03,0.01
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","02",5,0.01,0.02
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","03",4,2.17182996950475e-03,4.41855061885865e-03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","04",3,1.42,0.65
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","04",4,6.60,0.10
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","04",5,0.71,0.10
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","05",3,1.32,1.22
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","05",4,0.30,0.02
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","05",5,0.21,0.19
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","06",3,1.34,0.15
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","06",4,12.93,0.34
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","06",5,2.38,0.25
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","07",3,6.92,6.29
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","07",4,2.22,0.12
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","07",5,0.02,0.03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","08",3,7.50,0.75
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","08",4,30.50,0.49
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","08",5,0.81,0.06
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","09",3,3.02,0.09
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","09",4,37.33,0.38
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","09",5,0.35,0.02
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","10",3,7.29,1.04
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","10",4,68.96,0.32
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","10",5,4.66,0.04
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","11",3,1.02,6.021790428e-03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","11",4,29.69,0.09
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","11",5,0.19,1.26202956805343e-03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","12",3,4.09,3.31
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","12",4,0.49,0.03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","12",5,3.80,0.04
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","13",3,3.03,3.16
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","13",4,0.07,1.98442094928084e-04
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","16",4,0.16,2.102979064e-03
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","16",5,2.6232777e-05,2.614263e-06
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","17",3,0.83,0.10
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","17",4,13.47,0.37
"42660","Seattle-Tacoma-Bellevue","039rem","Remainder of Southern Europe","17",5,6.98,0.89
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","01",3,219.23,459.05
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","01",4,0.82,0.15
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","02",3,1.22,1.47
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","02",4,1.80321385e-04,4.36881141e-04
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","03",3,0.05,0.05
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","03",4,0.01,0.02
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","04",3,13.22,8.83
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","04",4,5.99,0.05
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","04",5,8.90666694500001e-04,6.29275381983696e-04
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","05",3,17.61,33.74
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","05",4,0.88,0.02
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","06",3,19.13,1.65
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","06",4,1.68,0.02
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","06",5,0.13,0.01
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","07",3,35.74,19.40
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","07",4,1.22,0.08
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","07",5,9.89922620000002e-03,9.83598382615958e-03
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","08",3,41.39,8.48
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","08",4,11.14,0.13
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","08",5,0.05,8.76115399433147e-04
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","09",3,7.54,1.56
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","09",4,27.17,0.10
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","09",5,0.82,0.13
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","10",3,8.93,1.87
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","10",4,24.96,0.08
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","10",5,4499.96,9.72
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","11",3,35.52,0.78
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","11",4,32.33,0.12
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","11",5,0.09,7.49171975157073e-04
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","12",3,2.51,1.62
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","12",4,0.66,0.02
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","13",3,1.23,9.36
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","13",4,0.01,4.96105228638368e-05
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","16",3,1.43,8.84905662399997e-03
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","16",4,0.03,3.8783786e-04
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","17",3,31.14,11.62
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","17",4,7.09,0.13
"42660","Seattle-Tacoma-Bellevue","145rem","Remainder of Western Asia","17",5,2.87387419000002e-03,2.04487201980771e-04
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","01",3,35.29,17.33
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","01",4,3.01,0.21
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","01",5,2.43,0.90
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","02",3,0.48,0.95
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","02",4,2.96075504e-04,1.46253527e-03
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","03",3,0.53,0.06
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","04",3,7.08,2.20
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","04",4,28.52,0.35
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","04",5,1.33,0.22
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","05",3,2.07,0.64
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","05",4,0.70,0.10
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","05",5,0.07,0.03
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","06",3,0.88,0.10
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","06",4,4.43,0.11
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","06",5,0.48,0.05
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","07",3,1.53,0.21
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","07",4,4.19,0.14
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","07",5,0.05,0.03
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","08",3,49.65,5.02
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","08",4,33.23,0.47
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","08",5,2.45,0.18
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","09",3,38.66,1.00
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","09",4,87.95,0.41
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","09",5,0.73,0.04
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","10",3,17.26,1.44
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","10",4,35.80,0.09
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","10",5,3321.05,3.38
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","11",3,0.99,0.08
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","11",4,36.59,0.12
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","11",5,0.57,3.88015630032713e-03
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","12",3,9.55,7.34
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","12",4,0.50,0.01
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","12",5,0.14,1.56894279842243e-03
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","13",3,0.06,0.50
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","13",4,0.06,1.48831566607089e-04
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","16",4,0.17,7.54443362499999e-04
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","16",5,9.96095313450001e-03,9.92672305499999e-04
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","17",3,5.69,1.00
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","17",4,10.61,0.28
"42660","Seattle-Tacoma-Bellevue","154rem","Remainder of Northern Europe","17",5,2.08,0.70
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","01",3,25.90,12.83
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","01",4,3.47,0.35
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","01",5,5.38,2.53
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","02",3,1.42,14.51
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","02",4,5.58836022e-03,3.408705399e-03
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","02",5,5.0131125e-03,0.01
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","03",3,3.38215541498051e-03,1.64983237733311e-04
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","04",3,12.48,5.23
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","04",4,7.44,0.09
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","04",5,1.15,0.19
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","05",3,1.28,2.42
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","05",4,0.28,0.03
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","06",3,1.67,0.22
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","06",4,4.79,0.13
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","06",5,1.81,0.19
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","07",3,1.50,1.04
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","07",4,4.60,0.16
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","07",5,0.78,0.34
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","08",3,28.07,5.51
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","08",4,32.89,0.48
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","08",5,6.90,0.51
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","09",3,30.03,0.93
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","09",4,10.64,0.05
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","09",5,1.05,0.06
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","10",3,4.78,0.57
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","10",4,42.96,0.28
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","10",5,318.07,0.33
